,City,State,Zipcode,Latitude,Longitude
516,Atlanta,GA,30080,33.8883,-84.4822
517,Atlanta,GA,30082,33.885,-84.5421
518,Atlanta,GA,30083,33.8129,-84.1929
519,Atlanta,GA,30084,33.8518,-84.2124
520,Atlanta,GA,30087,33.8231,-84.1145
521,Atlanta,GA,30088,33.7578,-84.1909
522,Atlanta,GA,30092,33.9496,-84.2498
523,Atlanta,GA,30093,33.8903,-84.1936
524,Atlanta,GA,30094,33.6481,-84.0207
525,Atlanta,GA,30096,33.9976,-84.1649
526,Atlanta,GA,30097,33.9869,-84.0954
527,Atlanta,GA,30101,34.0389,-84.7779
528,Atlanta,GA,30102,34.0886,-84.6777
529,Atlanta,GA,30103,34.3699,-84.9347
530,Atlanta,GA,30106,33.8539,-84.6065
531,Atlanta,GA,30107,34.2988,-84.2428
532,Atlanta,GA,30108,33.4233,-85.2724
533,Atlanta,GA,30110,33.7182,-85.1457
534,Atlanta,GA,30113,33.9146,-85.2465
535,Atlanta,GA,30114,34.25,-84.4888
536,Atlanta,GA,30115,34.18,-84.4979
537,Atlanta,GA,30116,33.6217,-84.9951
538,Atlanta,GA,30117,33.5775,-85.0753
539,Atlanta,GA,30120,34.082,-84.8408
540,Atlanta,GA,30121,34.2197,-84.816
541,Atlanta,GA,30122,33.7849,-84.6416
542,Atlanta,GA,30126,33.8209,-84.576
543,Atlanta,GA,30127,33.8608,-84.6828
544,Atlanta,GA,30132,33.9116,-84.7908
545,Atlanta,GA,30134,33.7506,-84.7352
546,Atlanta,GA,30135,33.7182,-84.7647
547,Atlanta,GA,30137,34.1255,-84.7576
548,Atlanta,GA,30139,34.4358,-84.6986
549,Atlanta,GA,30141,33.8809,-84.7592
550,Atlanta,GA,30143,34.3756,-84.4731
551,Atlanta,GA,30144,34.0395,-84.5703
552,Atlanta,GA,30145,34.2354,-84.9429
553,Atlanta,GA,30148,34.4137,-84.2853
554,Atlanta,GA,30152,33.9967,-84.5964
555,Atlanta,GA,30153,34.0041,-85.043
556,Atlanta,GA,30157,33.9001,-84.8361
557,Atlanta,GA,30168,33.7798,-84.5631
558,Atlanta,GA,30170,33.4187,-85.1333
559,Atlanta,GA,30171,34.3125,-84.7198
560,Atlanta,GA,30175,34.4996,-84.4683
561,Atlanta,GA,30176,33.7477,-85.2923
562,Atlanta,GA,30177,34.421,-84.3867
563,Atlanta,GA,30178,34.0757,-84.9432
564,Atlanta,GA,30179,33.8232,-85.0439
565,Atlanta,GA,30180,33.736,-84.926
566,Atlanta,GA,30182,33.6166,-85.2655
567,Atlanta,GA,30183,34.3847,-84.5785
568,Atlanta,GA,30184,34.2162,-84.6278
569,Atlanta,GA,30185,33.4922,-84.9113
570,Atlanta,GA,30187,33.603,-84.9107
571,Atlanta,GA,30188,34.07,-84.5277
572,Atlanta,GA,30189,34.1041,-84.5395
573,Atlanta,GA,30204,33.0562,-84.1556
574,Atlanta,GA,30205,33.2845,-84.4624
575,Atlanta,GA,30206,33.0923,-84.4392
576,Atlanta,GA,30213,33.567,-84.5798
577,Atlanta,GA,30214,33.4594,-84.4528
578,Atlanta,GA,30215,33.4433,-84.4407
579,Atlanta,GA,30216,33.2482,-83.9078
580,Atlanta,GA,30217,33.1773,-85.1109
581,Atlanta,GA,30218,33.0943,-84.5723
582,Atlanta,GA,30220,33.2344,-84.8351
583,Atlanta,GA,30222,33.0237,-84.7166
584,Atlanta,GA,30223,33.2541,-84.2618
585,Atlanta,GA,30224,33.2437,-84.2732
586,Atlanta,GA,30228,33.3457,-84.2964
587,Atlanta,GA,30230,33.234,-84.9502
588,Atlanta,GA,30233,33.4352,-83.9551
589,Atlanta,GA,30234,33.3078,-84.0432
590,Atlanta,GA,30236,33.5027,-84.276
591,Atlanta,GA,30238,33.4827,-84.4035
592,Atlanta,GA,30248,33.3068,-84.0686
593,Atlanta,GA,30251,33.2041,-84.749
594,Atlanta,GA,30252,33.426,-84.1322
595,Atlanta,GA,30253,33.4465,-84.1415
596,Atlanta,GA,30256,33.0314,-84.2636
597,Atlanta,GA,30257,33.1471,-84.2499
598,Atlanta,GA,30258,33.0125,-84.4998
599,Atlanta,GA,30259,33.2862,-84.7674
600,Atlanta,GA,30260,33.5987,-84.3285
601,Atlanta,GA,30263,33.374,-84.8016
602,Atlanta,GA,30265,33.391,-84.7368
603,Atlanta,GA,30268,33.5268,-84.6636
604,Atlanta,GA,30269,33.3954,-84.5907
605,Atlanta,GA,30273,33.5781,-84.262
606,Atlanta,GA,30274,33.574,-84.4108
607,Atlanta,GA,30276,33.2008,-84.5121
608,Atlanta,GA,30277,33.3434,-84.6517
609,Atlanta,GA,30281,33.5944,-84.1377
610,Atlanta,GA,30288,33.64,-84.3372
611,Atlanta,GA,30290,33.4745,-84.5974
612,Atlanta,GA,30291,33.5661,-84.5163
613,Atlanta,GA,30292,33.1812,-84.3619
614,Atlanta,GA,30293,32.9831,-84.5777
615,Atlanta,GA,30294,33.6256,-84.2277
616,Atlanta,GA,30295,33.0939,-84.2479
617,Atlanta,GA,30296,33.5483,-84.4248
618,Atlanta,GA,30297,33.6213,-84.3698
619,Atlanta,GA,30303,33.7553,-84.3892
620,Atlanta,GA,30305,33.845,-84.3775
621,Atlanta,GA,30306,33.7889,-84.3427
622,Atlanta,GA,30307,33.7599,-84.3558
623,Atlanta,GA,30308,33.7715,-84.3817
624,Atlanta,GA,30309,33.7859,-84.384
625,Atlanta,GA,30310,33.7406,-84.4202
626,Atlanta,GA,30311,33.7033,-84.4596
627,Atlanta,GA,30312,33.7571,-84.3703
628,Atlanta,GA,30313,33.768,-84.3949
629,Atlanta,GA,30314,33.7559,-84.4105
630,Atlanta,GA,30315,33.6725,-84.3419
631,Atlanta,GA,30316,33.7382,-84.3419
632,Atlanta,GA,30317,33.7542,-84.3248
633,Atlanta,GA,30318,33.8163,-84.4455
634,Atlanta,GA,30319,33.8657,-84.3322
635,Atlanta,GA,30322,33.7926,-84.3252
636,Atlanta,GA,30324,33.8225,-84.3431
637,Atlanta,GA,30326,33.8489,-84.3644
638,Atlanta,GA,30327,33.8444,-84.426
639,Atlanta,GA,30328,33.9203,-84.3559
640,Atlanta,GA,30329,33.8455,-84.3196
641,Atlanta,GA,30331,33.6862,-84.4939
642,Atlanta,GA,30336,33.7362,-84.571
643,Atlanta,GA,30337,33.623,-84.4511
644,Atlanta,GA,30338,33.9323,-84.3493
645,Atlanta,GA,30339,33.8665,-84.4697
646,Atlanta,GA,30340,33.918,-84.249
647,Atlanta,GA,30341,33.8751,-84.2538
648,Atlanta,GA,30342,33.9064,-84.3774
649,Atlanta,GA,30344,33.6491,-84.4916
650,Atlanta,GA,30345,33.8576,-84.2962
651,Atlanta,GA,30346,33.9268,-84.336
652,Atlanta,GA,30349,33.6112,-84.4715
653,Atlanta,GA,30350,33.9633,-84.3473
654,Atlanta,GA,30354,33.6407,-84.3907
655,Atlanta,GA,30360,33.9553,-84.2668
656,Atlanta,GA,30518,34.1182,-84.005
657,Atlanta,GA,30519,34.1106,-83.884
658,Atlanta,GA,30534,34.3326,-83.986
659,Atlanta,GA,30548,34.095,-83.7635
660,Atlanta,GA,30620,33.9356,-83.812
661,Atlanta,GA,30641,33.7598,-83.5456
662,Atlanta,GA,30655,33.7927,-83.7109
663,Atlanta,GA,30656,33.8205,-83.7302
664,Atlanta,GA,30666,33.9677,-83.6094
665,Atlanta,GA,30680,33.9908,-83.7177
666,Atlanta,GA,31830,32.8914,-84.678
667,Atlanta,GA,31816,32.8427,-84.6801
668,Auburn,CA,95703,38.9876,-121.0041
669,Auburn,CA,95722,38.9982,-121.0275
670,Auburn,CA,95603,38.8999,-121.0727
671,Auburn,CA,95650,38.8279,-121.1942
672,Auburn,CA,95658,38.8752,-121.1326
673,Auburn,CA,95663,38.8517,-121.1649
674,Austin,TX,78640,30.0045,-97.7344
675,Austin,TX,78641,30.5911,-97.983
676,Austin,TX,78642,30.6662,-97.9181
677,Austin,TX,78644,29.8808,-97.675
678,Austin,TX,78645,30.4966,-97.9234
679,Austin,TX,78648,29.6468,-97.6596
680,Austin,TX,78652,30.1391,-97.8885
681,Austin,TX,78653,30.3418,-97.5556
682,Austin,TX,78655,29.8415,-97.8435
683,Austin,TX,78656,29.9284,-97.8284
684,Austin,TX,78659,30.1812,-97.0514
685,Austin,TX,78660,30.4521,-97.6514
686,Austin,TX,78662,29.8854,-97.4753
687,Austin,TX,78664,30.4973,-97.6704
688,Austin,TX,78665,30.5605,-97.6831
689,Austin,TX,78666,29.8982,-97.9524
690,Austin,TX,78669,30.4207,-98.139
691,Austin,TX,78676,30.0835,-98.29
692,Austin,TX,78681,30.4898,-97.6871
693,Austin,TX,78701,30.2694,-97.7436
694,Austin,TX,78702,30.2622,-97.7204
695,Austin,TX,78703,30.2782,-97.7584
696,Austin,TX,78704,30.2587,-97.7662
697,Austin,TX,78705,30.2902,-97.7448
698,Austin,TX,78712,30.2849,-97.7339
699,Austin,TX,78717,30.4864,-97.7667
700,Austin,TX,78719,30.1383,-97.6785
701,Austin,TX,78721,30.2734,-97.6907
702,Austin,TX,78722,30.2882,-97.7161
703,Austin,TX,78723,30.3135,-97.7005
704,Austin,TX,78724,30.2901,-97.642
705,Austin,TX,78725,30.2402,-97.585
706,Austin,TX,78726,30.4309,-97.8417
707,Austin,TX,78727,30.4343,-97.7599
708,Austin,TX,78728,30.439,-97.6792
709,Austin,TX,78729,30.447,-97.7763
710,Austin,TX,78730,30.36,-97.8008
711,Austin,TX,78731,30.3555,-97.752
712,Austin,TX,78732,30.3832,-97.8797
713,Austin,TX,78733,30.3414,-97.8646
714,Austin,TX,78734,30.3665,-97.9759
715,Austin,TX,78735,30.2548,-97.8891
716,Austin,TX,78736,30.2441,-98.0229
717,Austin,TX,78737,30.2214,-97.9024
718,Austin,TX,78738,30.3088,-97.9363
719,Austin,TX,78739,30.189,-97.8913
720,Austin,TX,78741,30.2329,-97.7209
721,Austin,TX,78742,30.2394,-97.684
722,Austin,TX,78744,30.195,-97.739
723,Austin,TX,78745,30.2036,-97.7859
724,Austin,TX,78746,30.2633,-97.7864
725,Austin,TX,78747,30.1412,-97.7883
726,Austin,TX,78748,30.1781,-97.8333
727,Austin,TX,78749,30.2064,-97.8649
728,Austin,TX,78750,30.4551,-97.7993
729,Austin,TX,78751,30.3061,-97.7279
730,Austin,TX,78752,30.3399,-97.7128
731,Austin,TX,78753,30.37,-97.6882
732,Austin,TX,78754,30.3343,-97.6784
733,Austin,TX,78756,30.3258,-97.7377
734,Austin,TX,78757,30.3609,-97.7352
735,Austin,TX,78758,30.3698,-97.7126
736,Austin,TX,78759,30.3731,-97.746
737,Austin,TX,76511,30.784,-97.2713
738,Austin,TX,76527,30.9045,-97.7113
739,Austin,TX,76574,30.4731,-97.4929
740,Austin,TX,78602,30.1126,-97.3165
741,Austin,TX,78610,30.0812,-97.8357
742,Austin,TX,78612,30.1179,-97.4351
743,Austin,TX,78613,30.4762,-97.809
744,Austin,TX,78615,30.4639,-97.4716
745,Austin,TX,78616,30.0308,-97.5671
746,Austin,TX,78617,30.1337,-97.571
747,Austin,TX,78619,30.0969,-98.0485
748,Austin,TX,78620,30.2762,-98.0483
749,Austin,TX,78621,30.351,-97.433
750,Austin,TX,78626,30.6342,-97.6768
751,Austin,TX,78628,30.6576,-97.6842
752,Austin,TX,78633,30.7319,-97.7351
753,Austin,TX,78634,30.5418,-97.5494
754,Austin,TX,76530,30.7166,-97.4409
755,Austin,TX,78957,30.0059,-97.1515
756,Austin,TX,76537,30.8261,-97.6082
757,Avery County,NC,28646,36.1041,-81.8531
758,Avery County,NC,28652,36.0989,-81.9811
759,Avery County,NC,28653,36.0651,-81.9026
760,Avery County,NC,28657,35.9451,-81.888
761,Avery County,NC,28662,36.0284,-81.8929
762,Avery County,NC,28616,36.0225,-81.9312
763,Baker City,OR,97814,44.7783,-117.8319
764,Bakersfield,CA,93285,35.7132,-118.4545
765,Bakersfield,CA,93263,35.5019,-119.2736
766,Bakersfield,CA,93276,35.2971,-119.3509
767,Bakersfield,CA,93203,35.2066,-118.8352
768,Bakersfield,CA,93241,35.2598,-118.9113
769,Bakersfield,CA,93301,35.3792,-119.0198
770,Bakersfield,CA,93304,35.3625,-119.0187
771,Bakersfield,CA,93305,35.3827,-118.9781
772,Bakersfield,CA,93306,35.4039,-118.9455
773,Bakersfield,CA,93307,35.3103,-119.0145
774,Bakersfield,CA,93308,35.4327,-119.0333
775,Bakersfield,CA,93309,35.3479,-119.054
776,Bakersfield,CA,93311,35.3229,-119.0972
777,Bakersfield,CA,93312,35.3646,-119.1098
778,Bakersfield,CA,93313,35.2977,-119.0501
779,Bakersfield,CA,93314,35.3518,-119.1542
780,Bakersfield,CA,93518,35.4235,-118.5041
781,Banning,CA,92282,33.9298,-116.6913
782,Banning,CA,92320,33.9978,-117.0595
783,Banning,CA,92220,33.9306,-116.8806
784,Banning,CA,92223,33.9338,-116.9719
785,Banning,CA,92230,33.8999,-116.7544
786,Barstow,CA,92311,34.8939,-117.0246
787,Barstow,CA,92312,34.8945,-117.0257
788,Barstow,CA,92327,34.8422,-116.7521
789,Barstow,CA,92347,34.9435,-117.1844
790,Barstow,CA,92365,34.8184,-116.6369
791,Barstow,CA,92398,34.9034,-116.8265
792,Baton Rouge Area,LA,70706,30.6853,-90.8397
793,Baton Rouge Area,LA,70714,30.5827,-91.147
794,Baton Rouge Area,LA,70726,30.4799,-90.9583
795,Baton Rouge Area,LA,70739,30.5154,-90.9907
796,Baton Rouge Area,LA,70801,30.4497,-91.1864
797,Baton Rouge Area,LA,70802,30.4229,-91.1823
798,Baton Rouge Area,LA,70803,30.4064,-91.1804
799,Baton Rouge Area,LA,70805,30.4773,-91.1611
800,Baton Rouge Area,LA,70806,30.4609,-91.1214
801,Baton Rouge Area,LA,70807,30.5187,-91.1721
802,Baton Rouge Area,LA,70808,30.4023,-91.1732
803,Baton Rouge Area,LA,70809,30.4243,-91.1031
804,Baton Rouge Area,LA,70811,30.517,-91.1397
805,Baton Rouge Area,LA,70812,30.51,-91.1196
806,Baton Rouge Area,LA,70813,30.5263,-91.1929
807,Baton Rouge Area,LA,70814,30.4918,-91.0488
808,Baton Rouge Area,LA,70815,30.4606,-91.0733
809,Baton Rouge Area,LA,70816,30.4306,-91.0505
810,Baton Rouge Area,LA,70817,30.4013,-91.0067
811,Baton Rouge Area,LA,70818,30.543,-91.0236
812,Baton Rouge Area,LA,70819,30.4599,-91.0209
813,Baton Rouge Area,LA,70820,30.3889,-91.1779
814,Baton Rouge Area,LA,70770,30.5818,-91.0226
815,Baton Rouge Area,LA,70791,30.6459,-91.1583
816,Bear Valley,CA,95223,38.259,-120.3436
817,Beaufort County,NC,27808,35.4769,-76.8098
818,Beaufort County,NC,27814,35.3665,-76.9237
819,Beaufort County,NC,27865,35.6073,-76.8619
820,Beaumont-Port Arthur,TX,77611,30.0301,-93.8387
821,Beaumont-Port Arthur,TX,77619,29.947,-93.9219
822,Beaumont-Port Arthur,TX,77622,29.8619,-94.3142
823,Beaumont-Port Arthur,TX,77625,30.3741,-94.3137
824,Beaumont-Port Arthur,TX,77627,29.9742,-93.9939
825,Beaumont-Port Arthur,TX,77630,30.0986,-93.7353
826,Beaumont-Port Arthur,TX,77632,30.2559,-93.7672
827,Beaumont-Port Arthur,TX,77640,29.8915,-93.9311
828,Beaumont-Port Arthur,TX,77642,29.9499,-93.9712
829,Beaumont-Port Arthur,TX,77651,29.9915,-93.9605
830,Beaumont-Port Arthur,TX,77656,30.3489,-94.1785
831,Beaumont-Port Arthur,TX,77657,30.2512,-94.2004
832,Beaumont-Port Arthur,TX,77659,30.1389,-94.4081
833,Beaumont-Port Arthur,TX,77662,30.1317,-94.0145
834,Beaumont-Port Arthur,TX,77665,29.8182,-94.3863
835,Beaumont-Port Arthur,TX,77701,30.0839,-94.1044
836,Beaumont-Port Arthur,TX,77702,30.0845,-94.127
837,Beaumont-Port Arthur,TX,77703,30.1045,-94.109
838,Beaumont-Port Arthur,TX,77705,30.0406,-94.0868
839,Beaumont-Port Arthur,TX,77706,30.1194,-94.1578
840,Beaumont-Port Arthur,TX,77707,30.081,-94.1434
841,Beaumont-Port Arthur,TX,77708,30.1273,-94.145
842,Beaumont-Port Arthur,TX,77713,30.1293,-94.19
843,Beaverton,OR,97005,45.4876,-122.8012
844,Beaverton,OR,97006,45.522,-122.8633
845,Beaverton,OR,97007,45.434,-122.8326
846,Beaverton,OR,97008,45.4687,-122.8008
847,Beaverton,OR,97075,45.4863,-122.8014
848,Beaverton,OR,97076,45.4847,-122.796
849,Beaverton,OR,97077,45.4847,-122.796
850,Belle Glade,FL,33438,26.976,-80.6135
851,Belle Glade,FL,33440,26.6938,-80.8068
852,Belle Glade,FL,33476,26.8164,-80.665
853,Belle Glade,FL,33493,26.6642,-80.7167
854,Bellingham,WA,98264,48.9427,-122.4604
855,Bellingham,WA,98225,48.7475,-122.4762
856,Bellingham,WA,98226,48.771,-122.4511
857,Bellingham,WA,98229,48.6289,-122.3706
858,Bellingham,WA,98230,48.9346,-122.7466
859,Bellingham,WA,98232,48.5668,-122.422
860,Bellingham,WA,98233,48.4749,-122.3306
861,Bellingham,WA,98240,48.9173,-122.6437
862,Bellingham,WA,98247,48.919,-122.3446
863,Bellingham,WA,98248,48.8502,-122.6015
864,Bend,OR,97701,44.0729,-120.9712
865,Bend,OR,97702,44.0421,-121.3013
866,Bennington,VT,5032,43.8257,-72.6325
867,Bennington,VT,5033,43.9945,-72.1306
868,Bennington,VT,5034,43.5875,-72.6214
869,Bennington,VT,5035,43.6195,-72.6636
870,Bennington,VT,5037,43.4553,-72.4917
871,Bennington,VT,5045,43.9074,-72.1584
872,Bennington,VT,5048,43.5692,-72.4204
873,Bennington,VT,5053,43.7225,-72.4794
874,Bennington,VT,5055,43.7194,-72.3093
875,Bennington,VT,5056,43.4952,-72.7124
876,Bennington,VT,5058,43.8863,-72.2603
877,Bennington,VT,5062,43.4517,-72.5379
878,Bennington,VT,5065,43.788,-72.4585
879,Bennington,VT,5067,43.6818,-72.5667
880,Bennington,VT,5070,43.8674,-72.3532
881,Bennington,VT,5071,43.5625,-72.5603
882,Bennington,VT,5072,43.8906,-72.3638
883,Bennington,VT,5073,43.6308,-72.4691
884,Bennington,VT,5075,43.8319,-72.2529
885,Bennington,VT,5077,43.9117,-72.5191
886,Bennington,VT,5079,43.9905,-72.3774
887,Bennington,VT,5083,43.9144,-72.2632
888,Bennington,VT,5084,43.7258,-72.4569
889,Bennington,VT,5091,43.6255,-72.5171
890,Bennington,VT,5350,42.7734,-72.945
891,Bennington,VT,5351,42.9484,-72.7563
892,Bennington,VT,5352,42.7522,-73.0714
893,Bennington,VT,5353,43.0568,-72.6631
894,Bennington,VT,5355,43.0436,-72.7903
895,Bennington,VT,5356,42.9644,-72.8901
896,Bennington,VT,5358,42.7659,-72.7254
897,Bennington,VT,5359,43.1956,-72.7255
898,Bennington,VT,5360,43.033,-72.8759
899,Bennington,VT,5361,42.7769,-72.8661
900,Bennington,VT,5362,42.9482,-72.664
901,Bennington,VT,5363,42.8705,-72.8676
902,Bennington,VT,5141,43.1509,-72.5556
903,Bennington,VT,5142,43.3849,-72.6058
904,Bennington,VT,5143,43.2641,-72.5988
905,Bennington,VT,5146,43.1819,-72.5866
906,Bennington,VT,5148,43.275,-72.8621
907,Bennington,VT,5149,43.3951,-72.7012
908,Bennington,VT,5150,43.3398,-72.5286
909,Bennington,VT,5151,43.3487,-72.5272
910,Bennington,VT,5152,43.2138,-72.9421
911,Bennington,VT,5153,43.3819,-72.639
912,Bennington,VT,5154,43.1377,-72.5279
913,Bennington,VT,5155,43.19,-72.8154
914,Bennington,VT,5158,43.1201,-72.4659
915,Bennington,VT,5161,43.2941,-72.7977
916,Bennington,VT,5201,42.8783,-73.1936
917,Bennington,VT,5250,43.0688,-73.1534
918,Bennington,VT,5251,43.2228,-73.0721
919,Bennington,VT,5252,43.0567,-73.1309
920,Bennington,VT,5253,43.2387,-73.0046
921,Bennington,VT,5261,42.7972,-73.2204
922,Bennington,VT,5262,42.9469,-73.2121
923,Bennington,VT,5340,43.1696,-72.9178
924,Bennington,VT,5341,42.9342,-72.7873
925,Bennington,VT,5342,42.7942,-72.8202
926,Bennington,VT,5343,43.0942,-72.7837
927,Bennington,VT,5345,42.9911,-72.6298
928,Bennington,VT,5730,43.419,-72.823
929,Bennington,VT,5735,43.5918,-73.2354
930,Bennington,VT,5737,43.7121,-72.9432
931,Bennington,VT,5738,43.4893,-72.8764
932,Bennington,VT,5739,43.346,-73.0001
933,Bennington,VT,5742,43.4508,-72.8709
934,Bennington,VT,5744,43.6836,-73.0342
935,Bennington,VT,5746,43.7157,-72.7765
936,Bennington,VT,5757,43.4858,-73.1146
937,Bennington,VT,5758,43.4749,-72.7493
938,Bennington,VT,5759,43.5647,-72.9668
939,Bennington,VT,5761,43.3454,-73.1786
940,Bennington,VT,5762,43.7634,-72.818
941,Bennington,VT,5763,43.7067,-73.0201
942,Bennington,VT,5764,43.5188,-73.2365
943,Bennington,VT,5765,43.6649,-73.0387
944,Bennington,VT,5772,43.7556,-72.7205
945,Bennington,VT,5773,43.4733,-72.9749
946,Bennington,VT,5774,43.4205,-73.204
947,Bennington,VT,5775,43.3568,-73.2503
948,Bennington,VT,5776,43.2374,-73.244
949,Bennington,VT,5751,43.6435,-72.783
950,Benton Harbor,MI,49098,42.1878,-86.2633
951,Benton Harbor,MI,49095,41.9163,-85.9119
952,Benton Harbor,MI,49085,42.1045,-86.4829
953,Benton Harbor,MI,49090,42.4289,-86.2672
954,Benton Harbor,MI,49061,41.9024,-85.8011
955,Benton Harbor,MI,49064,42.2156,-86.0532
956,Benton Harbor,MI,49065,42.153,-85.7535
957,Benton Harbor,MI,49067,42.0347,-85.7086
958,Benton Harbor,MI,49071,42.2008,-85.7174
959,Benton Harbor,MI,49079,42.219,-85.8854
960,Benton Harbor,MI,49101,41.9556,-86.4906
961,Benton Harbor,MI,49102,41.9455,-86.3019
962,Benton Harbor,MI,49103,41.9464,-86.3389
963,Benton Harbor,MI,49104,41.967,-86.3814
964,Benton Harbor,MI,49106,41.943,-86.5632
965,Benton Harbor,MI,49107,41.8286,-86.3565
966,Benton Harbor,MI,49111,41.9849,-86.3037
967,Benton Harbor,MI,49112,41.7969,-86.0845
968,Benton Harbor,MI,49113,41.8038,-86.4988
969,Benton Harbor,MI,49116,41.8459,-86.6705
970,Benton Harbor,MI,49117,41.7924,-86.7479
971,Benton Harbor,MI,49120,41.8319,-86.2514
972,Benton Harbor,MI,49125,41.8917,-86.6122
973,Benton Harbor,MI,49126,42.0556,-86.3993
974,Benton Harbor,MI,49127,42.0108,-86.4751
975,Benton Harbor,MI,49128,41.799,-86.6093
976,Benton Harbor,MI,49129,41.831,-86.6863
977,Benton Harbor,MI,49130,41.7672,-85.8285
978,Benton Harbor,MI,49013,42.3141,-86.1121
979,Benton Harbor,MI,49022,42.111,-86.4541
980,Benton Harbor,MI,49026,42.4263,-85.9732
981,Benton Harbor,MI,49031,41.9132,-86.0089
982,Benton Harbor,MI,49038,42.1847,-86.3054
983,Benton Harbor,MI,49043,42.2972,-86.2626
984,Benton Harbor,MI,49045,42.0556,-85.9407
985,Benton Harbor,MI,49047,42.0354,-86.242
986,Benton Harbor,MI,49055,42.3628,-85.8791
987,Benton Harbor,MI,49056,42.3878,-86.0411
988,Benton Harbor,MI,49057,42.2083,-86.1684
989,Bertie County,NC,27983,35.9986,-76.9521
990,Big Bear Lake,CA,92386,34.2414,-116.825
991,Big Bear Lake,CA,92333,34.2554,-116.9556
992,Big Bear Lake,CA,92339,34.0848,-116.906
993,Big Bear Lake,CA,92341,34.2379,-117.0769
994,Big Bear Lake,CA,92305,34.1648,-116.8886
995,Big Bear Lake,CA,92314,34.2657,-116.846
996,Big Bear Lake,CA,92315,34.2428,-116.9082
997,Big Horn County,WY,82401,44.1895,-107.904
998,Big Horn County,WY,82410,44.3746,-108.0448
999,Big Horn County,WY,82420,44.8838,-108.4679
1000,Big Horn County,WY,82422,44.35,-108.0444
1001,Big Horn County,WY,82426,44.4921,-108.0537
1002,Big Horn County,WY,82431,44.8347,-108.3916
1003,Big Horn County,WY,82432,44.2101,-107.9438
1004,Big Horn County,WY,82434,44.4035,-108.2734
1005,Birmingham,AL,35176,33.478,-86.5111
1006,Birmingham,AL,35178,33.3806,-86.4106
1007,Birmingham,AL,35180,33.8196,-86.8074
1008,Birmingham,AL,35186,33.2406,-86.4823
1009,Birmingham,AL,35203,33.5186,-86.8067
1010,Birmingham,AL,35204,33.5284,-86.8263
1011,Birmingham,AL,35205,33.5033,-86.7885
1012,Birmingham,AL,35206,33.5592,-86.7243
1013,Birmingham,AL,35207,33.5538,-86.8219
1014,Birmingham,AL,35208,33.5049,-86.8642
1015,Birmingham,AL,35209,33.4827,-86.793
1016,Birmingham,AL,35210,33.5251,-86.7212
1017,Birmingham,AL,35211,33.4902,-86.8597
1018,Birmingham,AL,35212,33.5395,-86.7465
1019,Birmingham,AL,35213,33.5081,-86.7544
1020,Birmingham,AL,35214,33.5324,-86.881
1021,Birmingham,AL,35215,33.6208,-86.681
1022,Birmingham,AL,35216,33.4152,-86.8013
1023,Birmingham,AL,35217,33.5782,-86.7704
1024,Birmingham,AL,35218,33.5091,-86.8943
1025,Birmingham,AL,35221,33.4436,-86.8998
1026,Birmingham,AL,35222,33.5192,-86.7738
1027,Birmingham,AL,35223,33.4822,-86.7726
1028,Birmingham,AL,35224,33.5039,-86.9212
1029,Birmingham,AL,35226,33.4146,-86.8141
1030,Birmingham,AL,35228,33.4563,-86.9432
1031,Birmingham,AL,35229,33.4638,-86.7988
1032,Birmingham,AL,35233,33.5112,-86.7946
1033,Birmingham,AL,35234,33.536,-86.8152
1034,Birmingham,AL,35235,33.6505,-86.6361
1035,Birmingham,AL,35242,33.4276,-86.6998
1036,Birmingham,AL,35243,33.4168,-86.7499
1037,Birmingham,AL,35244,33.3733,-86.8046
1038,Birmingham,AL,35254,33.517,-86.8504
1039,Birmingham,AL,35020,33.3976,-86.9535
1040,Birmingham,AL,35022,33.2595,-86.9694
1041,Birmingham,AL,35023,33.4432,-86.9851
1042,Birmingham,AL,35036,33.6419,-86.9139
1043,Birmingham,AL,35040,33.0544,-86.7639
1044,Birmingham,AL,35043,33.3416,-86.6346
1045,Birmingham,AL,35051,33.182,-86.6069
1046,Birmingham,AL,35061,33.463,-86.9582
1047,Birmingham,AL,35062,33.7319,-87.0152
1048,Birmingham,AL,35064,33.4865,-86.9115
1049,Birmingham,AL,35068,33.605,-86.8035
1050,Birmingham,AL,35071,33.6541,-86.8166
1051,Birmingham,AL,35073,33.6253,-86.9732
1052,Birmingham,AL,35078,33.3341,-86.4219
1053,Birmingham,AL,35080,33.2235,-87.0274
1054,Birmingham,AL,35091,33.7683,-86.8122
1055,Birmingham,AL,35094,33.5598,-86.5297
1056,Birmingham,AL,35111,33.2874,-87.1365
1057,Birmingham,AL,35114,33.2163,-86.8654
1058,Birmingham,AL,35115,33.0559,-86.8105
1059,Birmingham,AL,35116,33.7466,-86.8085
1060,Birmingham,AL,35117,33.665,-86.8475
1061,Birmingham,AL,35118,33.5083,-87.0283
1062,Birmingham,AL,35124,33.3017,-86.8114
1063,Birmingham,AL,35126,33.6617,-86.6468
1064,Birmingham,AL,35127,33.4965,-86.9743
1065,Birmingham,AL,35130,33.647,-87.0624
1066,Birmingham,AL,35143,33.0854,-86.5351
1067,Birmingham,AL,35147,33.3594,-86.5165
1068,Birmingham,AL,35173,33.6984,-86.5177
1069,Birmingham,AL,35005,33.5966,-86.9536
1070,Birmingham,AL,35006,33.38,-87.0912
1071,Birmingham,AL,35007,33.2154,-86.8291
